UID,SLX,filename,cellcycle,min_ploidy,max_ploidy
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001015_R22-C07.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000125_R08-C59.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000124_R08-C58.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001027_R22-C19.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000122_R08-C56.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000116_R08-C50.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000119_R08-C53.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000118_R08-C52.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000719_R17-C51.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000718_R17-C50.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000338_R11-C68.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000339_R11-C69.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000724_R17-C56.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000332_R11-C62.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000330_R11-C60.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000331_R11-C61.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000336_R11-C66.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000337_R11-C67.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000334_R11-C64.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000335_R11-C65.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001135_R23-C67.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001017_R22-C09.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001026_R22-C18.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001298_R29-C17.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000787_R18-C51.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001060_R22-C52.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001083_R23-C07.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001245_R26-C37.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001240_R26-C16.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000742_R18-C06.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001164_R24-C44.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001165_R24-C45.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001160_R24-C40.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001161_R24-C41.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001168_R24-C48.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001169_R24-C49.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000039_R07-C41.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000038_R07-C40.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000040_R07-C42.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000043_R07-C45.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000042_R07-C44.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000047_R07-C49.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000046_R07-C48.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000117_R08-C51.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000622_R16-C22.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001303_R30-C03.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001102_R23-C26.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000748_R18-C12.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000749_R18-C13.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000721_R17-C53.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001213_R25-C41.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001195_R25-C07.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000720_R17-C52.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000347_R12-C09.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000346_R12-C08.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000345_R12-C07.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000344_R12-C06.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000343_R12-C05.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000341_R12-C03.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001215_R25-C43.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001193_R25-C05.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000753_R18-C17.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000952_R21-C12.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000953_R21-C13.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000950_R21-C10.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000951_R21-C11.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000956_R21-C16.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000750_R18-C14.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000863_R19-C59.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000862_R19-C58.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000861_R19-C57.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000860_R19-C56.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000751_R18-C15.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000856_R19-C52.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000855_R19-C51.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000854_R19-C50.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000163_R09-C29.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000420_R13-C24.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000421_R13-C25.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000422_R13-C26.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000423_R13-C27.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000155_R09-C21.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000156_R09-C22.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000159_R09-C25.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000158_R09-C24.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000161_R09-C27.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000160_R09-C26.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001286_R29-C05.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000755_R18-C19.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000580_R15-C48.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000581_R15-C49.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001163_R24-C43.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000576_R15-C44.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000577_R15-C45.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000573_R15-C41.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000574_R15-C42.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000575_R15-C43.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000516_R14-C52.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000517_R14-C53.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000514_R14-C50.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000515_R14-C51.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000520_R14-C56.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000521_R14-C57.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001329_R31-C10.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000522_R14-C58.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000523_R14-C59.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000452_R13-C56.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000447_R13-C51.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000446_R13-C50.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000449_R13-C53.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000448_R13-C52.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001045_R22-C37.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001043_R22-C35.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000454_R13-C58.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000637_R16-C37.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000634_R16-C34.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000635_R16-C35.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000632_R16-C32.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000633_R16-C33.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000512_R14-C48.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000229_R10-C27.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000228_R10-C26.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001191_R25-C03.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000227_R10-C25.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000232_R10-C30.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000234_R10-C32.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000078_R08-C12.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000236_R10-C34.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000237_R10-C35.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000239_R10-C37.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000085_R08-C19.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000224_R10-C22.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001141_R24-C05.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000223_R10-C21.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000985_R21-C45.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001016_R22-C08.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000983_R21-C43.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000473_R14-C09.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001309_R30-C09.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000739_R18-C03.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000247_R10-C45.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000246_R10-C44.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000243_R10-C41.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000242_R10-C40.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000245_R10-C43.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000244_R10-C42.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000674_R17-C06.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000675_R17-C07.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000673_R17-C05.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000251_R10-C49.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000250_R10-C48.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000801_R18-C65.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000283_R11-C13.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000282_R11-C12.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000281_R11-C11.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000280_R11-C10.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000287_R11-C17.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000286_R11-C16.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000284_R11-C14.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001116_R23-C48.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000289_R11-C19.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000288_R11-C18.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000945_R21-C05.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001089_R23-C13.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001337_R31-C18.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000744_R18-C08.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000875_R20-C03.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001284_R29-C03.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001034_R22-C26.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000467_R14-C03.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000741_R18-C05.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001154_R24-C18.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000991_R21-C51.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001332_R31-C13.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000016_R07-C18.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000017_R07-C19.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000014_R07-C16.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000015_R07-C17.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000012_R07-C14.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000010_R07-C12.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000011_R07-C13.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000008_R07-C10.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000009_R07-C11.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000740_R18-C04.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000947_R21-C07.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001153_R24-C17.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000965_R21-C25.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001275_R28-C13.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001274_R28-C12.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000964_R21-C24.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001279_R28-C17.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000832_R19-C28.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000599_R15-C67.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000754_R18-C18.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001281_R28-C19.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000833_R19-C29.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000959_R21-C19.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000830_R19-C26.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000743_R18-C07.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000946_R21-C06.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001152_R24-C16.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000960_R21-C20.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001217_R25-C45.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000828_R19-C24.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001074_R22-C66.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001231_R26-C07.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000829_R19-C25.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000980_R21-C40.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000593_R15-C61.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000732_R17-C64.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_001232_R26-C08.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000385_R12-C57.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000378_R12-C50.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000379_R12-C51.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000380_R12-C52.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000381_R12-C53.bam,S,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000540_R15-C08.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000541_R15-C09.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000825_R19-C21.bam,G2,3.4,4.6
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000386_R12-C58.bam,D,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000415_R13-C19.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000414_R13-C18.bam,G1,1.7,2.3
UID-DLP-SA928,SLX-A73044A,UID-DLP-SA928_SLX-A73044A_000810_R19-C06.bam,G1,1.7,2.3
